Classifier equal 0,Classifier equal 1,Tie breaker,Accuracy within 1%,Accuracy within 10%,MAE,MSE,RMSE,R2,Test mean,Pred mean,Mean difference,Full miss,Predictions at edge,Truth at edge,At edge difference,Prediction time,Training time,Total time
svc,svc,gb,0.8883911907428145,0.8906308324001493,0.10340712983060982,0.10012092077557282,0.31641890078750484,-0.23536842893546606,0.09019843920673186,0.03373980606073301,0.056458633145998846,0.08958566629339305,0.9888017917133258,0.9888017917133258,0.0,4.5377421379089355,8511.498389005661,8516.03613114357
svc,svc,rf,0.8883911907428145,0.8906308324001493,0.10340712983060982,0.10012092077557282,0.31641890078750484,-0.23536842893546606,0.09019843920673186,0.03373980606073301,0.056458633145998846,0.08958566629339305,0.9888017917133258,0.9888017917133258,0.0,4.586992979049683,7498.855018854141,7503.442011833191
rf,gb,rf,0.8883911907428145,0.8906308324001493,0.10019396775072276,0.09514819196725266,0.30846100558620476,-0.1740111009377856,0.09019843920673186,0.033923488861228125,0.056274950345503734,0.08100037327360955,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.13127899169921875,3891.4985706806183,3891.6298496723175
rf,lr,gb,0.8883911907428145,0.8906308324001493,0.09951579609754639,0.09419423266016691,0.30691078941634964,-0.16224042202938294,0.09019843920673186,0.03578581914715049,0.05441262005958137,0.07988055244494215,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.05883073806762695,3588.994420528412,3589.0532512664795
rf,dt,svc,0.8883911907428145,0.8910041060097051,0.10006023533242918,0.09505114054064254,0.308303649898347,-0.17281360627344844,0.09019843920673186,0.03553256229047429,0.05466587691625757,0.08100037327360955,0.9798432250839866,0.9888017917133258,0.008958566629339249,0.22608733177185059,3395.265263557434,3395.491350889206
svc,svc,lr,0.8883911907428145,0.8906308324001493,0.10340712983060982,0.10012092077557282,0.31641890078750484,-0.23536842893546606,0.09019843920673186,0.03373980606073301,0.056458633145998846,0.08958566629339305,0.9888017917133258,0.9888017917133258,0.0,4.5441436767578125,7219.613955974579,7224.158099651337
gb,rf,rf,0.8883911907428145,0.8902575587905935,0.10054484015843175,0.09612607428266019,0.3100420524423424,-0.18607696020386943,0.09019843920673186,0.0378443422424083,0.05235409696432356,0.0843598357596118,0.9824561403508771,0.9888017917133258,0.00634565136244869,0.14810490608215332,3943.1740510463715,3943.3221559524536
gb,knn,rf,0.8880179171332587,0.8898842851810377,0.10131985741159352,0.09724527593644393,0.31184174822567284,-0.19988652545742958,0.09019843920673186,0.03689250033933104,0.05330593886740082,0.08622620380739082,0.9839492347891005,0.9888017917133258,0.004852556924225371,0.6522657871246338,3377.592248916626,3378.2445147037506
rf,gb,ada,0.8880179171332587,0.8902575587905935,0.10056730182489546,0.09552152604142534,0.30906556916199085,-0.17861758203190803,0.09019843920673186,0.03578985690900715,0.05440858229772471,0.08174692049272117,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.08183097839355469,3396.820675611496,3396.9025065898895
svc,svc,dt,0.8880179171332587,0.8902575587905935,0.10378040344016563,0.10049419438512862,0.3170081929306065,-0.23997416397094073,0.09019843920673186,0.03336653245117721,0.05683190675555465,0.08995893990294886,0.9888017917133258,0.9888017917133258,0.0,4.578327894210815,6534.710110902786,6539.288438796997
rf,gb,lr,0.8880179171332587,0.8902575587905935,0.10056730182489546,0.09552152604142534,0.30906556916199085,-0.17861758203190803,0.09019843920673186,0.03578985690900715,0.05440858229772471,0.08174692049272117,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.06762218475341797,3612.257507801056,3612.3251299858093
rf,gb,svc,0.8880179171332587,0.8902575587905935,0.1005468525590643,0.09550107677559419,0.30903248498433655,-0.1783652633635715,0.09019843920673186,0.03280366803256071,0.05739477117417115,0.08137364688316535,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.08817911148071289,5424.537711620331,5424.6258907318115
rf,knn,gb,0.8880179171332587,0.8902575587905935,0.10163066801617791,0.09746411015117241,0.31219242487794674,-0.20258666922311086,0.09019843920673186,0.03599115752404668,0.05420728168268518,0.0854796565882792,0.9835759611795446,0.9888017917133258,0.005225830533781228,0.6801190376281738,3296.880400657654,3297.560519695282
gb,ada,gb,0.8880179171332587,0.8910041060097051,0.09844873944314042,0.09345593325137097,0.3057056316971785,-0.15313071974475578,0.09019843920673186,0.03663893037641695,0.053559508830314906,0.08137364688316535,0.979096677864875,0.9888017917133258,0.009705113848450853,0.10239315032958984,4458.277233123779,4458.379626274109
svc,svc,svc,0.8880179171332587,0.8902575587905935,0.10378040344016563,0.10049419438512862,0.3170081929306065,-0.23997416397094073,0.09019843920673186,0.03411307967028882,0.05608535953644304,0.08995893990294886,0.9888017917133258,0.9888017917133258,0.0,4.526401996612549,9031.894159793854,9036.420561790466
rf,gb,knn,0.8876446435237029,0.8902575587905935,0.10058016801138041,0.09553439222791031,0.3090863831162905,-0.17877633487258482,0.09019843920673186,0.03355021525167232,0.056648223955059536,0.08174692049272117,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.11215591430664062,3343.4674928188324,3343.579648733139
lr,lr,lr,0.8876446435237029,0.8902575587905935,0.10174910298855738,0.09797629378090286,0.31301165119033963,-0.20890638223698632,0.09019843920673186,0.06281272074551167,0.02738571846122019,0.08846584546472565,0.9858156028368794,0.9888017917133258,0.002986188876446416,0.005816221237182617,2224.9969782829285,2225.0027945041656
rf,dt,rf,0.8876446435237029,0.8902575587905935,0.10082717135275507,0.09581807656096843,0.309544950792237,-0.18227664895408613,0.09019843920673186,0.03553256229047429,0.05466587691625757,0.08174692049272117,0.9798432250839866,0.9888017917133258,0.008958566629339249,0.06494426727294922,1862.2261226177216,1862.2910668849945
rf,rf,knn,0.8876446435237029,0.8898842851810377,0.1030555386137168,0.09907039219700184,0.31475449511802345,-0.22240620456110083,0.09019843920673186,0.03616379923531831,0.05403463997141355,0.08697275102650243,0.9846957820082121,0.9888017917133258,0.004106009705113767,0.10444402694702148,2301.7877547740936,2301.8921988010406
rf,dt,gb,0.8876446435237029,0.8902575587905935,0.10082717135275507,0.09581807656096843,0.309544950792237,-0.18227664895408613,0.09019843920673186,0.03702565672869751,0.05317278247803435,0.08174692049272117,0.9798432250839866,0.9888017917133258,0.008958566629339249,0.06583309173583984,2874.8694927692413,2874.935325860977
gb,svc,gb,0.8872713699141471,0.8898842851810377,0.09736102571735637,0.09131728855837407,0.30218750562916075,-0.12674248725575388,0.09019843920673186,0.03133709207865837,0.05886134712807349,0.07726763717805152,0.9742441209406495,0.9888017917133258,0.014557670772676334,2.516510009765625,6974.011584281921,6976.528094291687
svc,svc,knn,0.8872713699141471,0.8895110115714819,0.10452695065927724,0.10124074160424022,0.3181835030359686,-0.24918563404188965,0.09019843920673186,0.03411307967028882,0.05608535953644304,0.09070548712206047,0.9888017917133258,0.9888017917133258,0.0,4.537676095962524,6950.823940992355,6955.361617088318
rf,rf,rf,0.8872713699141471,0.8895110115714819,0.1034288122232726,0.09944366580655765,0.3153468975692605,-0.2270119395965755,0.09019843920673186,0.03653707284487411,0.05366136636185775,0.08734602463605823,0.9846957820082121,0.9888017917133258,0.004106009705113767,0.38844799995422363,2849.8188326358795,2850.2072806358337
